year	municipality	id08	treated	_ID	_CX	_CY	PRO_COM	SHAPE_LEN	SHAPE_AREA
2008.0	"RIVALBA"	5673	1.0	49	412679.2709551652	4997207.773981538	1213	17246.1118073	1.08333520417E7
2008.0	"RIVALTA BORMIDA"	5674	1.0	2021	465031.22426988644	4950961.5221950915	6144	22775.9518618	1.00516327527E7
2008.0	"RIVALTA DI TORINO"	5675	0.0	53	383406.053668315	4986513.213907553	1214	33209.7952517	2.51076232993E7
2008.0	"RIVAMONTE AGORDINO"	5676	1.0	4167	734265.1548248846	5125383.148374636	25043	21797.3193422	2.33039822343E7
2008.0	"RIVANAZZANO TERME"	5677	1.0	2323	501435.1685663667	4975336.953235866	18122	32295.493635	2.89154621417E7
2008.0	"RIVARA"	5678	1.0	50	392778.9834448933	5020140.888555773	1216	27021.2556671	1.2583812881E7
2008.0	"RIVAROLO CANAVESE"	5679	0.0	51	400036.3683544541	5017505.674440338	1217	34036.3886193	3.22459223282E7
2008.0	"RIVAROLO DEL RE ED UNITI"	5680	1.0	952	615773.6955946594	4988025.383199091	19083	26974.0991495	2.73331997222E7
2008.0	"RIVAROLO MANTOVANO"	5681	1.0	578	613975.923587874	4991645.622249059	20050	27810.2856993	2.55451644675E7
2008.0	"RIVARONE"	5682	1.0	2024	477552.9158451382	4980049.549598099	6145	15870.7787261	6073406.8261
2008.0	"RIVAROSSA"	5683	1.0	55	398189.71372252144	5011923.052176304	1218	16956.123181	1.08733058329E7
2008.0	"RIVE"	5684	1.0	249	454193.33542035194	5006393.824339308	2115	21620.8001298	9408869.62377
2008.0	"RIVE D'ARCANO"	5685	1.0	3709	811142.2556252616	5115845.050954359	30095	30618.432612	2.25657754969E7
2008.0	"RIVELLO"	5686	1.0	7212	1074541.9331255765	4458608.248708427	76068	43101.5234487	6.95847774636E7
2008.0	"RIVERGARO"	5687	0.0	4957	548291.2024340065	4973850.283925094	33038	42294.5972429	4.3829074936E7
2008.0	"RIVIGNANO"	5688	0.0	3739	815213.7890207471	5088383.398287088	30096	38774.3463085	3.08154594128E7
2008.0	"RIVISONDOLI"	5689	1.0	5909	918676.7520038964	4646868.058465709	66078	42109.3613475	3.20008962717E7
2008.0	"RIVODUTRI"	5690	1.0	2503	817640.5849387575	4714971.575180364	57060	32375.6101751	2.67897387436E7
2008.0	"RIVOLI"	5691	0.0	62	383769.60135370604	4991425.386237486	1219	32770.4616571	2.9499777035E7
2008.0	"RIVOLI VERONESE"	5692	1.0	4187	641254.3672617866	5048169.674255038	23062	33558.6694233	1.84271482686E7
2008.0	"RIVOLTA D'ADDA"	5693	0.0	886	540151.9020138376	5034191.54275326	19084	29866.6756655	3.04010785179E7
2008.0	"RIZZICONI"	5694	0.0	1952	1108806.0169751062	4274963.287145843	80065	36351.6108332	4.02228532303E7
2008.0	"ROANA"	5695	0.0	3663	689628.9571899994	5083860.3834754415	24085	55154.5745762	7.81256965933E7
2008.0	"ROASCHIA"	5696	1.0	481	376823.32285811607	4901509.600778061	4183	22320.8596814	2.38367502221E7
2008.0	"ROASCIO"	5697	1.0	718	422379.38600885397	4918680.710967682	4184	11081.6963893	6421234.19809
2008.0	"ROASIO"	5698	1.0	273	444695.9603367537	5049401.7473977795	2116	40382.274198	2.79160218013E7
2008.0	"ROATTO"	5699	1.0	1293	422434.861128084	4978065.974832627	5091	12373.1229453	6417078.18414
2008.0	"ROBASSOMERO"	5700	1.0	54	388323.5226780877	5005087.558493062	1220	18840.7828124	8575609.66155
2008.0	"ROBBIATE"	5701	0.0	3928	533959.1201470488	5059287.991449634	97071	14252.1495533	4700272.62099
2008.0	"ROBBIO"	5702	0.0	2324	469513.26616500964	5016445.009429254	18123	31644.3567541	4.05407349991E7
2008.0	"ROBECCHETTO CON INDUNO"	5703	1.0	2791	481459.0029189781	5040243.01241507	15183	22012.8949481	1.39279618936E7
2008.0	"ROBECCO D'OGLIO"	5704	1.0	897	583119.0972805404	5012156.95023431	19085	26388.1127685	1.79631021815E7
2008.0	"ROBECCO PAVESE"	5705	1.0	2325	511788.60872528685	4988416.161877587	18124	16035.0150622	6934464.73647
2008.0	"ROBECCO SUL NAVIGLIO"	5706	0.0	2801	489760.9414816362	5030347.38601944	15184	28912.8461444	1.97848820039E7
2008.0	"ROBELLA"	5707	1.0	1322	429476.0839854106	4995179.967387944	5092	19994.4113793	1.21804873313E7
2008.0	"ROBILANTE"	5708	1.0	719	381691.6688776632	4904313.940793257	4185	22100.2543614	2.50037701884E7
2008.0	"ROBURENT"	5709	1.0	744	409906.5669714675	4901595.517001104	4186	35512.5930994	2.98104198749E7
2008.0	"ROCCA CANAVESE"	5710	1.0	56	388289.93898800976	5018221.269350813	1221	21385.3620921	1.41911741376E7
2008.0	"ROCCA CANTERANO"	5711	1.0	5779	832552.1489270409	4653341.050446995	58084	19220.1231313	1.58370713773E7
2008.0	"ROCCA CIGLIE'"	5712	1.0	496	416402.02574460424	4921686.088787673	4188	14619.2927203	7015180.85174
2008.0	"ROCCA D'ARAZZO"	5713	1.0	1323	443808.3187494938	4968039.81355117	5093	17112.7603512	1.25631315132E7
2008.0	"ROCCA D'ARCE"	5714	1.0	1533	883712.2707055627	4614136.877500706	60059	19119.5715183	1.15827634499E7
2008.0	"ROCCA D'EVANDRO"	5715	1.0	5408	910139.8310142457	4592584.0574955195	61069	48429.2439118	4.95319687978E7
2008.0	"ROCCA DE' BALDI"	5716	1.0	497	400222.50710625225	4921343.54292188	4189	23301.8703383	2.64022863231E7
2008.0	"ROCCA DE' GIORGI"	5717	1.0	2367	519992.0814243261	4978032.614806082	18125	15264.4147754	1.04965669727E7
2008.0	"ROCCA DI BOTTE"	5718	1.0	5911	840686.7398555502	4660397.266752571	66080	36697.6542039	3.11067220798E7
2008.0	"ROCCA DI CAMBIO"	5719	1.0	5912	869216.5691746891	4684932.266679789	66081	24507.5836301	2.7618564572E7
2008.0	"ROCCA DI CAVE"	5720	1.0	5780	827516.0504393115	4639772.856159842	58085	14311.9001213	1.10853776491E7
2008.0	"ROCCA DI MEZZO"	5721	1.0	6053	872307.0027633267	4681484.004510468	66082	58575.2210872	9.05451874406E7
2008.0	"ROCCA DI NETO"	5722	0.0	7229	1192017.7416640082	4368413.94903187	101019	44520.7672173	4.4924291163E7
2008.0	"ROCCA DI PAPA"	5723	0.0	5707	810598.4992628022	4629061.944746309	58086	31340.405009	3.97161197052E7
2008.0	"ROCCA GRIMALDA"	5724	1.0	2025	471784.3022881445	4948059.040172667	6147	20249.9730853	1.54611800494E7
2008.0	"ROCCA IMPERIALE"	5725	1.0	6527	1146430.3483873664	4466372.321748768	78103	33947.7144433	5.5029023415E7
2008.0	"ROCCA MASSIMA"	5726	1.0	5732	826076.222319662	4623154.954686345	59022	20298.1065448	1.81655820133E7
2008.0	"ROCCA PIA"	5727	1.0	6054	913693.281235353	4651305.95364436	66083	32119.7652612	4.49609937809E7
2008.0	"ROCCA PIETORE"	5728	1.0	4168	725238.8595881888	5145921.786202955	25044	46080.6073756	7.32883212393E7
2008.0	"ROCCA PRIORA"	5729	0.0	5719	814081.4027755308	4632392.588930173	58088	30780.3620556	2.82645625444E7
2008.0	"ROCCA SAN CASCIANO"	5730	1.0	5339	727643.557650027	4882574.219365065	40036	55195.700934	5.05579691215E7
2008.0	"ROCCA SAN FELICE"	5731	1.0	6959	1018476.2632884181	4553324.2851849375	64079	19297.4505031	1.4411616601E7
2008.0	"ROCCA SAN GIOVANNI"	5732	1.0	5598	950526.9864549881	4693409.525164949	69074	22779.4089621	2.1699457808E7
2008.0	"ROCCA SANTA MARIA"	5733	1.0	5932	868147.2897811123	4734362.549051854	67036	51036.4873989	6.17981851725E7
2008.0	"ROCCA SANTO STEFANO"	5734	1.0	5720	834486.5214346217	4648098.346706034	58089	14628.9796145	9572418.81628
2008.0	"ROCCA SINIBALDA"	5735	1.0	2413	825491.0691582783	4686394.508429421	57062	62521.5591774	4.95550545201E7
2008.0	"ROCCA SUSELLA"	5736	1.0	2368	507532.23815655365	4973775.204254848	18126	19445.6239564	1.2764141295E7
2008.0	"ROCCABASCERANA"	5737	1.0	6958	980587.799513088	4558140.284013264	64078	16699.2945876	1.24553515007E7
2008.0	"ROCCABERNARDA"	5738	1.0	7244	1182303.3268750852	4357634.063922448	101018	65501.6671207	6.48879627481E7
2008.0	"ROCCABIANCA"	5739	1.0	4910	595482.4905289523	4983435.565544985	34030	36267.4078146	4.0458961E7
2008.0	"ROCCABRUNA"	5740	1.0	745	366702.7919654235	4927941.143503459	4187	24050.227055	2.42988515287E7
2008.0	"ROCCACASALE"	5741	1.0	5910	904261.8772691886	4675721.27087883	66079	19137.4755243	1.73068422965E7
2008.0	"ROCCADASPIDE"	5742	0.0	6773	1021939.7541189253	4495304.154347705	65106	46928.3270021	6.41579127339E7
2008.0	"ROCCAFIORITA"	5743	1.0	7416	1050729.3754069142	4216824.020093195	83071	6318.11252453	1168147.83286
2008.0	"ROCCAFLUVIONE"	5744	1.0	5641	862763.1975906843	4753532.436199007	44064	53711.8353569	6.06318708897E7
2008.0	"ROCCAFORTE DEL GRECO"	5745	1.0	1939	1104118.4435197061	4237450.699655677	80066	51863.2749206	4.38564942309E7
2008.0	"ROCCAFORTE LIGURE"	5746	1.0	2023	501444.9404942181	4947457.498812323	6146	29044.9063675	2.05891788727E7
2008.0	"ROCCAFORTE MONDOVI'"	5747	1.0	537	398735.1276589152	4900495.838433334	4190	55691.4097413	8.46105296808E7
2008.0	"ROCCAFORZATA"	5748	1.0	7107	1212977.4112379102	4510325.267109903	73023	26082.5935961	6145284.69411
2008.0	"ROCCAFRANCA"	5749	1.0	1143	571726.123686192	5033896.110133858	17162	26081.8856392	1.91322103156E7
2008.0	"ROCCAGIOVINE"	5750	1.0	5762	821223.5377637238	4662572.600571627	58087	14504.2509823	8407204.08019
2008.0	"ROCCAGLORIOSA"	5751	1.0	6774	1049188.9930834898	4461113.578909047	65107	42292.0300772	4.05575330573E7
2008.0	"ROCCAGORGA"	5752	1.0	5731	844764.1993271438	4605501.367755328	59021	20703.4121564	2.44927035215E7
2008.0	"ROCCALBEGNA"	5753	1.0	4827	701856.8627600424	4739270.27182616	53020	67889.5280761	1.24858632936E8
2008.0	"ROCCALUMERA"	5754	1.0	7417	1060432.3240877276	4223869.770976548	83072	20953.277335	8906032.3091
2008.0	"ROCCAMANDOLFI"	5755	1.0	5580	945796.1393572601	4606348.349592382	94040	33710.3108062	5.36623459006E7
2008.0	"ROCCAMENA"	5756	1.0	7390	866658.8618369453	4195161.7049666755	82061	41616.3001976	3.37170128274E7
2008.0	"ROCCAMONFINA"	5757	0.0	5416	917433.4061629111	4582739.324631193	61070	37451.2680969	3.10384361366E7
2008.0	"ROCCAMONTEPIANO"	5758	1.0	5597	923528.1106931214	4690893.349083178	69073	20954.5233073	1.82197572732E7
2008.0	"ROCCAMORICE"	5759	1.0	6073	918327.9242258753	4683261.930652797	68034	28686.748213	2.50562953761E7
2008.0	"ROCCANOVA"	5760	1.0	7227	1113579.3479244953	4478037.920425955	76069	38425.7534773	6.17351138173E7
2008.0	"ROCCANTICA"	5761	1.0	2410	804965.0445326854	4692121.849739832	57061	25365.0811579	1.67230968727E7
2008.0	"ROCCAPALUMBA"	5762	1.0	7391	909222.1762443162	4194115.3045078767	82062	36572.7796316	3.15662522409E7
2008.0	"ROCCAPIEMONTE"	5763	0.0	6745	980185.4063192508	4527611.316281807	65108	14501.1386554	5313253.4823
2008.0	"ROCCARAINOLA"	5764	0.0	6408	966387.0604018422	4552345.198579342	63065	30260.4475321	2.83315164795E7
2008.0	"ROCCARASO"	5765	1.0	6090	921694.6448758929	4644198.199033258	66084	49490.6521981	4.99100113884E7
2008.0	"ROCCAROMANA"	5766	1.0	5504	938475.9273436273	4582436.882521192	61071	27740.3526804	2.77120475868E7
2008.0	"ROCCASCALEGNA"	5767	1.0	5527	940342.9507517895	4670973.260236755	69075	25288.9778321	2.30059944623E7
2008.0	"ROCCASECCA"	5768	0.0	1491	887068.5249170247	4608551.031875332	60060	34218.9666532	4.33316808047E7
2008.0	"ROCCASECCA DEI VOLSCI"	5769	1.0	5738	853033.6743087044	4598898.478789635	59023	24328.0501566	2.35035421269E7
2008.0	"ROCCASICURA"	5770	1.0	5233	935958.8282567207	4629094.702120579	94041	25502.416761	2.86049391021E7
2008.0	"ROCCASPARVERA"	5771	1.0	498	375066.6799779994	4911378.901759221	4191	17065.436885	1.12407101815E7
2008.0	"ROCCASPINALVETI"	5772	1.0	5528	953201.071612863	4656481.966092438	69076	29170.9474378	3.30065839852E7
2008.0	"ROCCASTRADA"	5773	0.0	4790	673628.0882145626	4762632.69062011	53021	103018.621081	2.84463603436E8
2008.0	"ROCCAVALDINA"	5774	1.0	7418	1059096.9988367502	4244841.617988481	83073	13504.7917859	7132474.81323
2008.0	"ROCCAVERANO"	5775	1.0	1242	443324.079586985	4938191.542019323	5094	28000.5428292	2.99826958929E7
2008.0	"ROCCAVIGNALE"	5776	1.0	1522	433415.70876372315	4911323.884117564	9054	20727.8645399	1.77066189343E7
2008.0	"ROCCAVIONE"	5777	1.0	572	378591.19149199635	4906278.842988781	4192	21900.7720469	1.91491679282E7
2008.0	"ROCCAVIVARA"	5778	1.0	6346	965769.1740464485	4646337.863113964	70060	21089.9162773	2.10439333487E7
2008.0	"ROCCELLA IONICA"	5779	0.0	7013	1144836.5487197877	4270131.17266068	80067	52633.4335778	3.78197885762E7
2008.0	"ROCCELLA VALDEMONE"	5780	1.0	7419	1027600.1486012423	4216646.396792831	83074	35325.0634836	4.11510826413E7
2008.0	"ROCCHETTA A VOLTURNO"	5781	1.0	5276	921359.7251138273	4621012.247246996	94042	32050.8873092	2.33408587431E7
2008.0	"ROCCHETTA BELBO"	5782	1.0	573	434546.71826673567	4943146.887420126	4193	10914.8973323	4507640.37145
2008.0	"ROCCHETTA DI VARA"	5783	1.0	5164	562386.2113538786	4900281.292314715	11025	33018.6540818	3.26635882054E7
2008.0	"ROCCHETTA E CROCE"	5784	1.0	5505	931917.6174357029	4577638.751339883	61072	23244.4739303	1.30054718148E7
2008.0	"ROCCHETTA LIGURE"	5785	1.0	2067	504595.9738062467	4948672.9184947945	6148	15926.1503004	1.01543017071E7
2008.0	"ROCCHETTA NERVINA"	5786	1.0	4666	386425.1808948858	4863097.9682169845	8051	27796.3480903	1.52848161651E7
2008.0	"ROCCHETTA PALAFEA"	5787	1.0	1243	448046.99068624363	4950359.027481556	5095	12683.2040422	7837683.03858
2008.0	"ROCCHETTA SANT'ANTONIO"	5788	1.0	6754	1044551.2395015296	4570333.8500011405	71042	47381.5123845	7.24654078811E7
2008.0	"ROCCHETTA TANARO"	5789	1.0	1310	448419.53780885215	4967352.400020633	5096	23212.7281481	1.59108503054E7
2008.0	"RODANO"	5790	1.0	2802	527386.198365459	5035444.923698307	15185	25256.9433588	1.30728259795E7
2008.0	"RODDI"	5791	1.0	574	418047.2414952334	4947790.458010321	4194	16965.3256096	9353046.91186
2008.0	"RODDINO"	5792	1.0	460	422054.17006196984	4936235.289497054	4195	19728.3618617	1.05848671458E7
2008.0	"RODELLO"	5793	1.0	461	425694.87226731377	4942104.979177647	4196	14608.6170255	8900389.91905
2008.0	"RODENGO"	5794	1.0	3287	707943.2154731012	5185108.381408363	21075	31643.5028123	2.96182211904E7
2008.0	"RODENGO SAIANO"	5795	0.0	3103	586655.7417685138	5049454.802201813	17163	19925.1799836	1.28593137236E7
2008.0	"RODERO"	5796	1.0	2594	493669.1337713653	5074637.251283482	13197	7072.06214313	2520815.87927
2008.0	"RODI GARGANICO"	5797	0.0	6779	1070730.473126367	4664038.516857075	71043	24434.3526812	1.34471481059E7
2008.0	"RODI' MILICI"	5798	1.0	7421	1041653.3638637803	4232618.412465358	83075	42676.0469388	3.65448020208E7
2008.0	"RODIGO"	5799	0.0	582	628961.9914005236	5005955.062981866	20051	35917.0606204	4.16104952978E7
2008.0	"ROE' VOLCIANO"	5800	1.0	3104	616722.3451689077	5052649.890333801	17164	14285.4860413	5820699.26829
2008.0	"ROFRANO"	5801	1.0	6800	1048067.3607026474	4470732.814861538	65109	50905.1151149	6.35882137967E7
2008.0	"ROGENO"	5802	1.0	3936	521090.8452195629	5070077.616526539	97072	14307.9242922	4824821.65953
2008.0	"ROGGIANO GRAVINA"	5803	0.0	6544	1115596.2028327347	4411451.725309644	78104	40601.3300495	4.48771819745E7
2008.0	"ROGHUDI"	5804	1.0	1892	1106492.1567197705	4236292.932934319	80068	62307.6630922	4.69207374791E7
2008.0	"ROGLIANO"	5805	0.0	6497	1139018.824392969	4362591.203886587	78105	46892.8468886	4.16841140251E7
2008.0	"ROGNANO"	5806	1.0	2369	506834.97989883897	5015797.767156202	18127	19421.2938175	9364682.41753
2008.0	"ROGNO"	5807	0.0	2895	586694.2185677645	5079429.350544638	16182	17782.6285574	1.581053311E7
2008.0	"ROGOLO"	5808	1.0	2224	537610.5177676256	5105435.668268856	14056	23911.0439777	1.28248310971E7
2008.0	"ROIATE"	5809	1.0	5729	837656.6250030432	4643239.481735427	58090	15035.3985631	1.03501494449E7
2008.0	"ROIO DEL SANGRO"	5810	1.0	5529	945767.8053605763	4653908.480905173	69077	21831.8204333	1.18106718569E7
2008.0	"ROISAN"	5811	1.0	2085	369902.03001079557	5072020.832040517	7057	16185.4246524	1.4641038983E7
2008.0	"ROLETTO"	5812	1.0	57	368617.6512287858	4975515.66374438	1222	23028.8678251	9703888.25369
2008.0	"ROLO"	5813	1.0	5193	647192.7988885181	4972246.406357651	35035	22149.6257497	1.41703357144E7
2008.0	"ROMA"	5814	0.0	5781	787156.3489927787	4642861.621696789	58091	332524.277403	1.28738954398E9
2008.0	"ROMAGNANO AL MONTE"	5815	1.0	6978	1044922.161449094	4516996.686120962	65110	12978.530571	9669954.78514
2008.0	"ROMAGNANO SESIA"	5816	1.0	397	453178.69316893665	5053187.480236284	3130	27058.5075119	1.79763800695E7
2008.0	"ROMAGNESE"	5817	1.0	2370	525647.9760761469	4964580.410443046	18128	24345.0781694	2.97173756591E7
2008.0	"ROMALLO"	5818	1.0	3650	659188.3376189042	5140259.405719319	22154	7687.63087261	2444897.35189
2008.0	"ROMANA"	5819	1.0	7807	464378.8982095536	4481769.544505327	90061	24655.8135824	2.15952523491E7
2008.0	"ROMANENGO"	5820	1.0	898	561670.5919181138	5025873.587405414	19086	21670.5657883	1.50470381369E7
2008.0	"ROMANO CANAVESE"	5821	1.0	58	411601.2208769436	5028010.714964042	1223	20248.2889177	1.12106493638E7
2008.0	"ROMANO D'EZZELINO"	5822	0.0	3787	714907.9923112825	5074393.9198865695	24086	32927.4036924	2.1349465324E7
2008.0	"ROMANO DI LOMBARDIA"	5823	0.0	2896	558639.2498229654	5041254.892341213	16183	23230.9221393	1.93831116511E7
2008.0	"ROMANS D'ISONZO"	5824	1.0	3852	843875.5681563416	5091722.201143255	31015	21709.8627557	1.54982887913E7
2008.0	"ROMBIOLO"	5825	0.0	7248	1108997.0233057183	4296344.076153125	102031	24767.7184585	2.28426800977E7
2008.0	"ROMENO"	5826	1.0	3653	662203.2607235231	5139012.393871555	22155	13846.4270667	9127882.57331
2008.0	"ROMENTINO"	5827	1.0	398	480191.40090807615	5034504.938511129	3131	29844.3159995	1.7690633432E7
2008.0	"ROMETTA"	5828	0.0	7426	1062691.2994003145	4244703.515159961	83076	39809.6402812	3.21231082669E7
2008.0	"RONAGO"	5829	1.0	2221	498840.1370784493	5075231.225691182	13199	7017.23545391	2086434.57521
2008.0	"RONCA'"	5830	1.0	4188	679681.6196303221	5039368.6081037875	23063	19407.5396794	1.81485037006E7
2008.0	"RONCADE"	5831	0.0	4365	764763.8056074242	5056656.197791265	26069	53341.9515284	6.1776163164E7
2008.0	"RONCADELLE"	5832	0.0	3105	589259.7871142527	5043016.236009672	17165	18717.7242675	9389876.60821
2008.0	"RONCARO"	5833	1.0	2274	521250.5462231434	5008392.322294017	18129	13522.5650445	5051044.56188
2008.0	"RONCEGNO TERME"	5834	1.0	3654	684655.8292798984	5103049.379953489	22156	29228.7773298	3.80832954851E7
2008.0	"RONCELLO"	5835	1.0	3953	535712.0340583175	5049692.85840589	108055	10637.0729612	3161126.05173
2008.0	"RONCHI DEI LEGIONARI"	5836	0.0	3853	850084.7336968258	5085029.58370607	31016	21381.8231781	1.71084483792E7
2008.0	"RONCHI VALSUGANA"	5837	1.0	3549	686981.5114859915	5105965.92168451	22157	16179.9397173	1.00030480948E7
2008.0	"RONCHIS"	5838	1.0	3740	811257.8002193396	5081913.372984086	30097	25496.8433969	1.83967670571E7
2008.0	"RONCIGLIONE"	5839	0.0	5411	765317.5393497256	4686672.319215302	56045	44354.6190153	5.25258148134E7
2008.0	"RONCO ALL'ADIGE"	5840	0.0	4225	674321.4053896104	5021585.273344956	23064	36015.2786472	4.28143602607E7
2008.0	"RONCO BIELLESE"	5841	1.0	1418	429330.291177935	5048169.579312521	96053	13170.1719718	3849278.53182
2008.0	"RONCO BRIANTINO"	5842	1.0	3860	531451.1360118187	5057014.013037913	108038	9678.3791816	2968539.60889
2008.0	"RONCO CANAVESE"	5843	1.0	59	382672.05439124594	5040428.558950487	1224	54540.8522891	9.62686273466E7
2008.0	"RONCO SCRIVIA"	5844	0.0	4897	495575.8066821139	4939176.119863547	10049	30502.029442	3.01114591154E7
2008.0	"RONCOBELLO"	5845	1.0	3357	559103.13856138	5089131.20409155	16184	23908.9334846	2.53865695887E7
2008.0	"RONCOFERRARO"	5846	0.0	580	653226.8031060585	4998458.733173686	20052	44906.1496939	6.3433308682E7
2008.0	"RONCOFREDDO"	5847	0.0	5358	761654.692081441	4881945.997531261	40037	56121.5318207	5.15260045063E7
2008.0	"RONCOLA"	5848	1.0	3358	542386.8596338925	5069580.913970447	16185	12277.3111956	5067496.2992
2008.0	"RONCONE"	5849	1.0	3559	626675.2227917059	5095019.882538878	22158	39596.7281117	2.97899938788E7
2008.0	"RONDANINA"	5850	1.0	4898	517423.4323112871	4933041.393938952	10050	18433.8333289	1.28078998956E7
2008.0	"RONDISSONE"	5851	1.0	52	418446.9698294189	5010840.900646191	1225	17962.9311119	1.06876935193E7
2008.0	"RONSECCO"	5852	1.0	303	442468.68813037744	5012303.023348387	2118	35672.5275337	2.44754205556E7
2008.0	"RONZO CHIENIS"	5853	1.0	3643	651826.1435541022	5084642.262521565	22135	17940.8144926	1.32084381E7
2008.0	"RONZONE"	5854	1.0	3584	667878.3578688868	5145917.901689109	22159	17188.1586944	5297325.84481
2008.0	"ROPPOLO"	5855	1.0	1420	427308.08212005557	5030578.863555915	96054	18919.7438232	8651154.91875
2008.0	"RORA'"	5856	1.0	70	356780.1949719025	4960050.342680494	1226	16677.9931407	1.24074576802E7
2008.0	"ROSA'"	5857	0.0	3664	714120.970979203	5066311.408474546	24087	22633.4950214	2.43152751489E7
2008.0	"ROSARNO"	5858	0.0	1893	1110162.8847531003	4281281.973605689	80069	37957.3771658	3.95572284318E7
2008.0	"ROSASCO"	5859	1.0	2286	466006.35918577784	5011127.736604946	18130	30304.1879664	1.95524628148E7
2008.0	"ROSATE"	5860	0.0	2521	501461.5917619643	5021947.7111309925	15188	27904.1961575	1.86816479249E7
2008.0	"ROSAZZA"	5861	1.0	1421	419190.4977892792	5058519.335511913	96055	17001.2541398	9023034.26241
2008.0	"ROSCIANO"	5862	1.0	6074	915680.6171198515	4699218.574164315	68035	30640.3505781	2.77942966626E7
2008.0	"ROSCIGNO"	5863	1.0	6979	1038961.5492207508	4491877.432679077	65111	22756.606679	1.51812925496E7
2008.0	"ROSE"	5864	0.0	6522	1131148.3489575968	4386614.263548295	78106	34822.5441803	4.74912684752E7
2008.0	"ROSELLO"	5865	1.0	1730	943935.9982930426	4651893.948496577	69078	25368.2331169	1.92304647621E7
2008.0	"ROSETO CAPO SPULICO"	5866	1.0	6541	1147617.885908392	4455086.514270313	78107	26575.5513179	3.06599531898E7
2008.0	"ROSETO DEGLI ABRUZZI"	5867	0.0	5964	908004.228219346	4737436.562073915	67037	37653.1595332	5.32664307386E7
2008.0	"ROSETO VALFORTORE"	5868	1.0	6780	1011197.0343505829	4596427.650494039	71044	32357.2059511	5.00521425933E7
2008.0	"ROSIGNANO MARITTIMO"	5869	0.0	1109	617617.2514423816	4808589.957504316	49017	69955.5515499	1.20651406282E8
2008.0	"ROSIGNANO MONFERRATO"	5870	1.0	2030	454025.18650256685	4991218.443591652	6149	25423.316088	1.92799206251E7
2008.0	"ROSOLINA"	5871	0.0	3978	759488.8779510307	4998132.018086284	29040	47871.0849284	7.46929819806E7
2008.0	"ROSOLINI"	5872	0.0	7354	1027020.460214054	4096170.676545763	89016	89170.8131304	7.64685314801E7
2008.0	"ROSORA"	5873	1.0	4769	827787.3923549454	4822734.75007714	42040	18563.4328613	9406115.07863
2008.0	"ROSSA"	5874	1.0	243	431926.1756493458	5078208.920017758	2121	20806.2177774	1.18379117999E7
2008.0	"ROSSANA"	5875	1.0	526	373847.5787593413	4932182.213249458	4197	23846.4086505	1.99166170759E7
2008.0	"ROSSANO VENETO"	5876	0.0	3730	718307.2726965074	5065161.098632335	24088	14248.0244604	1.05966450085E7
2008.0	"ROSSIGLIONE"	5877	1.0	4919	473252.6037243345	4933731.048391207	10051	41953.0334942	4.7593171481E7
2008.0	"ROSTA"	5878	1.0	71	379299.6534486152	4992417.005164062	1228	14683.8024904	9065004.76982
2008.0	"ROTA D'IMAGNA"	5879	1.0	3359	539829.6134257512	5075859.581878209	16186	12682.2913906	6030201.34479
2008.0	"ROTA GRECA"	5880	1.0	6551	1111291.6030589598	4392273.882744985	78109	16275.1016738	1.31240243365E7
2008.0	"ROTELLA"	5881	1.0	5650	871158.7830917833	4765089.542817352	44065	30282.4424964	2.74372617253E7
2008.0	"ROTELLO"	5882	1.0	6289	1003089.565472259	4640762.407733804	70061	53685.8190097	7.07399382045E7
2008.0	"ROTONDA"	5883	0.0	7174	1103085.5598848201	4444099.307096982	76070	32682.1841009	4.29226194489E7
2008.0	"ROTONDELLA"	5884	1.0	7169	1143634.701306143	4475348.926083277	77023	53330.5217146	7.67161368001E7
2008.0	"ROTONDI"	5885	0.0	6960	970134.3657315358	4557464.168563558	64080	19707.3127875	7808434.05362
2008.0	"ROTTOFRENO"	5886	0.0	4892	544532.1799535826	4990159.608141021	33039	40251.9588414	3.51646288921E7
2008.0	"ROTZO"	5887	1.0	3731	685486.994657103	5085701.342994585	24089	35248.3421452	2.82504601226E7
2008.0	"ROURE"	5888	1.0	73	352451.11143285106	4985914.779950344	1227	38559.0088179	5.93732311429E7
2008.0	"ROVAGNATE"	5889	1.0	3937	528965.5088186294	5064073.509281262	97073	21034.1556718	4570373.0566
2008.0	"ROVASENDA"	5890	1.0	270	446586.33386956365	5042654.52285341	2122	26294.4803613	2.92681177575E7
2008.0	"ROVATO"	5891	0.0	3213	578880.5978011654	5044016.409774508	17166	27849.671471	2.6094085171E7
2008.0	"ROVEGNO"	5892	1.0	4920	524651.3207607509	4934989.956562297	10052	36444.4211665	4.40858304341E7
2008.0	"ROVELLASCA"	5893	0.0	2549	503806.53968006483	5057173.774389792	13201	12570.1534062	3567921.36427
2008.0	"ROVELLO PORRO"	5894	0.0	2550	502875.3256567539	5055668.0812178515	13202	16057.5057334	5531631.22135
2008.0	"ROVERBELLA"	5895	0.0	581	641813.5942069028	5013570.526754453	20053	44500.4221421	6.29801512898E7
2008.0	"ROVERCHIARA"	5896	1.0	4226	675729.484520046	5014718.288856421	23065	27831.1286843	1.96465570932E7
2008.0	"ROVERE' DELLA LUNA"	5897	1.0	3617	666627.1294420589	5125031.475913809	22160	25139.5727792	1.04143756106E7
2008.0	"ROVERE' VERONESE"	5898	1.0	4252	662060.4819629445	5051764.942482921	23067	44942.1873267	3.65475637244E7
